7.63758e-72	5.53497e-73	4.39786e-74	1.4876e-73	4.38194e-72	1.24947e-70	3.3836e-69	8.69624e-68	2.11969e-66	4.89614e-65	1.07075e-63	2.21481e-62	4.32833e-61	7.98179e-60	1.387e-58	2.2677e-57	3.48245e-56	5.01359e-55	6.75237e-54	8.48753e-53	9.93075e-52	1.07841e-50	1.08338e-49	1.00326e-48	8.53091e-48	6.6333e-47	4.6966e-46	3.01606e-45	1.75134e-44	9.18554e-44	4.36185e-43	1.88868e-42	7.5397e-42	2.80011e-41	9.63878e-41	3.00185e-40	8.10966e-40	1.80627e-39	3.14701e-39	4.08457e-39	3.84248e-39	2.7155e-39	1.51543e-39	6.99411e-40	2.77704e-40	9.79702e-41	3.14659e-41	9.34839e-42	2.59056e-42	6.71572e-43	1.62913e-43	3.69714e-44	7.85133e-45	1.56201e-45	2.91688e-46	5.12509e-47	8.49612e-48	1.33263e-48	1.98334e-49	2.80849e-50	3.79378e-51	4.90072e-52	6.06781e-53	7.21635e-54	8.25995e-55	9.11617e-56	9.71772e-57	1.00213e-57	1.00121e-58	9.70451e-60	9.13731e-61	8.36719e-62	7.46004e-63	6.48272e-64	5.49606e-65	4.55014e-66	3.68173e-67	2.91397e-68	2.25766e-69	1.71352e-70	
2.36683e-69	1.71669e-70	1.45978e-71	7.46234e-71	2.16869e-69	6.05987e-68	1.60865e-66	4.05414e-65	9.69301e-64	2.19679e-62	4.71515e-61	9.57502e-60	1.83753e-58	3.32844e-57	5.68273e-56	9.1309e-55	1.37838e-53	1.95118e-52	2.5845e-51	3.19581e-50	3.67933e-49	3.93248e-48	3.88925e-47	3.5466e-46	2.97042e-45	2.27552e-44	1.58769e-43	1.00495e-42	5.75265e-42	2.97461e-41	1.39255e-40	5.94344e-40	2.33814e-39	8.55618e-39	2.90293e-38	8.91735e-38	2.37873e-37	5.23813e-37	9.03728e-37	1.1641e-36	1.08997e-36	7.683e-37	4.28322e-37	1.97767e-37	7.8682e-38	2.78604e-38	8.99461e-39	2.68879e-39	7.49942e-40	1.95622e-40	4.7719e-41	1.08811e-41	2.32003e-42	4.63118e-43	8.67261e-44	1.52748e-44	2.53744e-45	3.98727e-46	5.9439e-47	8.42931e-48	1.14021e-48	1.47477e-49	1.82817e-50	2.17669e-51	2.49419e-52	2.7556e-53	2.94039e-54	3.03518e-55	3.03527e-56	2.9447e-57	2.77505e-58	2.54335e-59	2.26951e-60	1.9738e-61	1.67472e-62	1.38756e-63	1.12359e-64	8.8994e-66	6.89996e-67	5.24058e-68	
6.89535e-67	5.00626e-68	4.71108e-69	3.50288e-68	1.00191e-66	2.74432e-65	7.14344e-64	1.76584e-62	4.14234e-61	9.21369e-60	1.94141e-58	3.87125e-57	7.29708e-56	1.29857e-54	2.17871e-53	3.44095e-52	5.10692e-51	7.10911e-50	9.26243e-49	1.12684e-47	1.2767e-46	1.34316e-45	1.30789e-44	1.17455e-43	9.69012e-43	7.31388e-42	5.029e-41	3.13752e-40	1.77049e-39	9.02506e-39	4.16466e-38	1.75166e-37	6.78877e-37	2.44713e-36	8.18119e-36	2.47848e-35	6.52795e-35	1.42128e-34	2.4284e-34	3.10462e-34	2.89352e-34	2.03447e-34	1.13317e-34	5.23535e-35	2.08769e-35	7.42243e-36	2.40981e-36	7.25141e-37	2.03642e-37	5.34651e-38	1.31172e-38	3.00575e-39	6.43516e-40	1.28899e-40	2.42083e-41	4.27427e-42	7.11559e-43	1.12024e-43	1.67281e-44	2.37596e-45	3.2185e-46	4.16847e-47	5.17393e-48	6.1677e-49	7.07549e-50	7.82574e-51	8.35946e-52	8.63787e-53	8.64678e-54	8.39691e-55	7.92063e-56	7.26597e-57	6.48944e-58	5.64878e-59	4.79692e-60	3.97768e-61	3.22353e-62	2.5552e-63	1.98262e-64	1.50694e-65	
1.88409e-64	1.36959e-65	1.48945e-66	1.53373e-65	4.31163e-64	1.15801e-62	2.95652e-61	7.17044e-60	1.65075e-58	3.60437e-57	7.45731e-56	1.46048e-54	2.70445e-53	4.72916e-52	7.79839e-51	1.2108e-49	1.76701e-48	2.41924e-47	3.10077e-46	3.71183e-45	4.13896e-44	4.28656e-43	4.10991e-42	3.63504e-41	2.95424e-40	2.19703e-39	1.48877e-38	9.15494e-38	5.0924e-37	2.55876e-36	1.16368e-35	4.82206e-35	1.84051e-34	6.53288e-34	2.15147e-33	6.42685e-33	1.67127e-32	3.59775e-32	6.08805e-32	7.72571e-32	7.16763e-32	5.02746e-32	2.79805e-32	1.2938e-32	5.17281e-33	1.84741e-33	6.03473e-34	1.82883e-34	5.17327e-35	1.36745e-35	3.37498e-36	7.77285e-37	1.67118e-37	3.35928e-38	6.3278e-39	1.1201e-39	1.86882e-40	2.94798e-41	4.4099e-42	6.27379e-43	8.51142e-44	1.10393e-44	1.37205e-45	1.63768e-46	1.88103e-47	2.08295e-48	2.22755e-49	2.30428e-50	2.30912e-51	2.24472e-52	2.11953e-53	1.94625e-54	1.73991e-55	1.51592e-56	1.28847e-57	1.06936e-58	8.67352e-60	6.88094e-61	5.34336e-62	4.06453e-63	
4.81575e-62	3.50624e-63	4.63677e-64	6.24493e-63	1.72421e-61	4.542e-60	1.13769e-58	2.7078e-57	6.1192e-56	1.31188e-54	2.66565e-53	5.12836e-52	9.33083e-51	1.60354e-49	2.59928e-48	3.96794e-47	5.69468e-46	7.66901e-45	9.67061e-44	1.13917e-42	1.25026e-41	1.27475e-40	1.20352e-39	1.0484e-38	8.39369e-38	6.15066e-37	4.10739e-36	2.48945e-35	1.36489e-34	6.75928e-34	3.02891e-33	1.23618e-32	4.64498e-32	1.62282e-31	5.26283e-31	1.5498e-30	3.97871e-30	8.46857e-30	1.41934e-29	1.78792e-29	1.65134e-29	1.15558e-29	6.42736e-30	2.97517e-30	1.1931e-30	4.28241e-31	1.40826e-31	4.30035e-32	1.22584e-32	3.26338e-33	8.10432e-34	1.87627e-34	4.05162e-35	8.17395e-36	1.54445e-36	2.74108e-37	4.58391e-38	7.24582e-39	1.08594e-39	1.54758e-40	2.10291e-41	2.7316e-42	3.39991e-43	4.06371e-44	4.6737e-45	5.18195e-46	5.54845e-47	5.74637e-48	5.76506e-49	5.61051e-50	5.30333e-51	4.87487e-52	4.36246e-53	3.80462e-54	3.23689e-55	2.68894e-56	2.18297e-57	1.73335e-58	1.34718e-59	1.02561e-60	
1.14808e-59	8.37672e-61	1.4211e-61	2.3573e-60	6.38993e-59	1.65139e-57	4.05919e-56	9.48327e-55	2.10412e-53	4.43001e-52	8.84203e-51	1.67132e-49	2.98831e-48	5.04781e-47	8.04414e-46	1.20749e-44	1.70439e-43	2.2579e-42	2.80139e-41	3.24752e-40	3.5083e-39	3.52163e-38	3.27404e-37	2.80907e-36	2.21555e-35	1.59964e-34	1.05271e-33	6.28823e-33	3.39787e-32	1.65817e-31	7.31965e-31	2.94125e-30	1.08752e-29	3.73794e-29	1.1932e-28	3.4629e-28	8.7754e-28	1.84675e-27	3.0657e-27	3.83373e-27	3.52528e-27	2.46146e-27	1.36845e-27	6.3431e-28	2.55246e-28	9.21283e-29	3.05186e-29	9.39613e-30	2.70041e-30	7.24275e-31	1.81031e-31	4.21388e-32	9.1405e-33	1.851e-33	3.50857e-34	6.24414e-35	1.04674e-35	1.65817e-36	2.49003e-37	3.55507e-38	4.83904e-39	6.29589e-40	7.84829e-41	9.39438e-42	1.08198e-42	1.20128e-43	1.28793e-44	1.33557e-45	1.34157e-46	1.30717e-47	1.23703e-48	1.13837e-49	1.01983e-50	8.90363e-52	7.58281e-53	6.30548e-54	5.12399e-55	4.07244e-56	3.16805e-57	2.414e-58	
2.54442e-57	1.86203e-58	4.25948e-59	8.22188e-58	2.18784e-56	5.54842e-55	1.33866e-53	3.07046e-52	6.69009e-51	1.3835e-49	2.71289e-48	5.03889e-47	8.85491e-46	1.47037e-44	2.30385e-43	3.40085e-42	4.72154e-41	6.15337e-40	7.51202e-39	8.5702e-38	9.11337e-37	9.00643e-36	8.24529e-35	6.96761e-34	5.41358e-33	3.85106e-32	2.49733e-31	1.47007e-30	7.82784e-30	3.76356e-29	1.63608e-28	6.47016e-28	2.35286e-27	7.9516e-27	2.49715e-26	7.13986e-26	1.78566e-25	3.71528e-25	6.10893e-25	7.58423e-25	6.94388e-25	4.8383e-25	2.6892e-25	1.24863e-25	5.04432e-26	1.83209e-26	6.11796e-27	1.9004e-27	5.50945e-28	1.48934e-28	3.74773e-29	8.77281e-30	1.91185e-30	3.88674e-31	7.39182e-32	1.3193e-32	2.21725e-33	3.52049e-34	5.29774e-35	7.57846e-36	1.03345e-36	1.34692e-37	1.68181e-38	2.01633e-39	2.32581e-40	2.58605e-41	2.77654e-42	2.88321e-43	2.90001e-44	2.82928e-45	2.68083e-46	2.47001e-47	2.2154e-48	1.93637e-49	1.65094e-50	1.37431e-51	1.11796e-52	8.89432e-54	6.9259e-55	5.28244e-56	
5.22275e-55	3.83854e-56	1.23361e-56	2.64003e-55	6.89626e-54	1.71658e-52	4.06593e-51	9.15781e-50	1.9598e-48	3.98143e-47	7.67112e-46	1.40026e-44	2.41873e-43	3.94854e-42	6.08338e-41	8.83154e-40	1.20604e-38	1.54632e-37	1.85748e-36	2.08553e-35	2.18294e-34	2.1239e-33	1.91463e-32	1.59346e-31	1.21954e-30	8.54697e-30	5.46107e-29	3.16756e-28	1.66178e-27	7.86967e-27	3.36791e-26	1.31018e-25	4.68305e-25	1.55509e-24	4.80161e-24	1.35194e-23	3.33617e-23	6.86203e-23	1.11758e-22	1.37752e-22	1.25587e-22	8.73357e-23	4.85422e-23	2.25861e-23	9.16605e-24	3.3525e-24	1.12948e-24	3.5424e-25	1.03658e-25	2.82548e-26	7.1602e-27	1.68593e-27	3.69203e-28	7.53646e-29	1.43828e-29	2.57485e-30	4.33905e-31	6.90629e-32	1.04162e-32	1.49318e-33	2.04023e-34	2.66408e-35	3.33245e-36	4.00215e-37	4.62409e-38	5.14971e-39	5.53757e-40	5.75888e-41	5.80081e-42	5.66726e-43	5.37716e-44	4.9608e-45	4.4551e-46	3.89876e-47	3.32804e-48	2.7736e-49	2.25877e-50	1.79899e-51	1.40233e-52	1.07066e-53	
9.88678e-53	7.31268e-54	3.40165e-54	7.77202e-53	1.9931e-51	4.87034e-50	1.13275e-48	2.50572e-47	5.26754e-46	1.05142e-44	1.99072e-43	3.57152e-42	6.06451e-41	9.73372e-40	1.47465e-38	2.10548e-37	2.82824e-36	3.56744e-35	4.21653e-34	4.659e-33	4.79992e-32	4.59743e-31	4.08068e-30	3.34447e-29	2.52111e-28	1.74051e-27	1.09559e-26	6.26044e-26	3.23521e-25	1.50862e-24	6.35335e-24	2.42994e-23	8.53101e-23	2.7813e-22	8.43721e-22	2.33808e-21	5.69107e-21	1.15705e-20	1.86644e-20	2.28415e-20	2.07383e-20	1.43962e-20	8.00387e-21	3.73369e-21	1.5232e-21	5.61537e-22	1.91053e-22	6.05516e-23	1.78963e-23	4.92117e-24	1.25637e-24	2.97642e-25	6.5513e-26	1.34303e-26	2.57251e-27	4.62021e-28	7.80826e-29	1.24607e-29	1.88392e-30	2.70678e-31	3.7064e-32	4.84963e-33	6.07818e-34	7.3134e-35	8.46519e-36	9.44386e-37	1.01723e-37	1.0596e-38	1.06899e-39	1.04597e-40	9.9389e-42	9.18237e-43	8.25769e-44	7.23613e-45	6.18484e-46	5.16091e-47	4.20803e-48	3.35539e-49	2.61851e-50	2.00139e-51	
1.71766e-50	1.28257e-51	8.7981e-52	2.08784e-50	5.25683e-49	1.26128e-47	2.88092e-46	6.2598e-45	1.29284e-43	2.53569e-42	4.71831e-41	8.32056e-40	1.38894e-38	2.19187e-37	3.2654e-36	4.58529e-35	6.05842e-34	7.51774e-33	8.74247e-32	9.50566e-31	9.63828e-30	9.08707e-29	7.94058e-28	6.40807e-27	4.757e-26	3.23454e-25	2.00542e-24	1.12868e-23	5.74373e-23	2.63639e-22	1.09204e-21	4.10365e-21	1.4139e-20	4.5214e-20	1.34631e-19	3.66942e-19	8.80649e-19	1.76942e-18	2.82683e-18	3.43486e-18	3.10604e-18	2.15281e-18	1.19766e-18	5.60449e-19	2.30039e-19	8.557e-20	2.94338e-20	9.43624e-21	2.81903e-21	7.82459e-22	2.01327e-22	4.80041e-23	1.06227e-23	2.18755e-24	4.20648e-25	7.58084e-26	1.28515e-26	2.05672e-27	3.11775e-28	4.49064e-29	6.16352e-30	8.08273e-31	1.01521e-31	1.22404e-32	1.41963e-33	1.58679e-34	1.71233e-35	1.78684e-36	1.80578e-37	1.76983e-38	1.68441e-39	1.55862e-40	1.40376e-41	1.23189e-42	1.05439e-43	8.81023e-45	7.19297e-46	5.74277e-47	4.48708e-48	3.43364e-49	
2.72328e-48	2.06273e-49	2.10493e-49	5.09001e-48	1.25842e-46	2.96506e-45	6.65207e-44	1.41993e-42	2.88139e-41	5.55357e-40	1.01565e-38	1.76056e-37	2.8892e-36	4.4829e-35	6.5672e-34	9.06903e-33	1.17856e-31	1.43857e-30	1.64581e-29	1.76069e-28	1.75676e-27	1.63007e-26	1.40206e-25	1.11387e-24	8.14119e-24	5.45077e-23	3.32782e-22	1.84418e-21	9.23846e-21	4.17215e-20	1.69881e-19	6.26728e-19	2.11709e-18	6.63279e-18	1.93645e-17	5.18653e-17	1.22666e-16	2.43503e-16	3.85238e-16	4.64769e-16	4.18643e-16	2.89789e-16	1.61389e-16	7.58131e-17	3.13403e-17	1.17782e-17	4.10136e-18	1.33154e-18	4.02438e-19	1.12821e-19	2.92702e-20	7.02689e-21	1.56381e-21	3.23587e-22	6.24836e-23	1.13025e-23	1.92252e-24	3.0863e-25	4.69202e-26	6.7766e-27	9.32521e-28	1.22592e-28	1.54344e-29	1.86518e-30	2.16797e-31	2.42836e-32	2.62583e-33	2.74548e-34	2.77984e-35	2.72948e-36	2.60233e-37	2.41207e-38	2.176e-39	1.9126e-40	1.63952e-41	1.37196e-42	1.12171e-43	8.96792e-45	7.01634e-46	5.37597e-47	
